word_form_id,word_form,lemma,pos,sent_id,text_numb
7985,вітер,вітер,NOUN,678,1
7986,білу,білий,ADJF,678,1
7987,хоругов,хоругва,NOUN,678,1
7988,осамотілі,осамотілий,ADJF,679,1
7989,липи,липа,NOUN,679,1
7990,в,в,PREP,679,1
7991,вітрі,вітер,NOUN,679,1
7992,хрипли,хрипнути,VERB,679,1
7993,сухе,сухий,NOUN,679,1
7994,проміння,проміння,NOUN,679,1
7995,пахло,пахнути,VERB,679,1
7996,сірником,сірник,NOUN,679,1
7997,і,і,CONJ,679,1
7998,плакала,плакати,NOUN,679,1
7999,за,за,PREP,679,1
8000,втраченим,втрачений,ADJF,679,1
8001,вінком,вінок,NOUN,679,1
8002,юначка,юначка,NOUN,679,1
8003,заробивши,заробивши,GRND,679,1
8004,на,на,PREP,679,1
8005,горіхи,горіх,NOUN,679,1
8006,і,і,CONJ,680,1
8007,верби,верба,NOUN,680,1
8008,в,в,PREP,680,1
8009,шумі,шум,NOUN,680,1
8010,втоплені,втоплений,ADJF,680,1
8011,аж,аж,PRCL,681,1
8012,ось,ось,PRCL,681,1
8013,паде,падати,VERB,681,1
8014,як,як,CONJ,681,1
8015,мед,мед,NOUN,681,1
8016,настояно-загуслий,настояно-загуслий,ADJF,681,1
8017,останній,останній,ADJF,681,1
8018,лист,лист,NOUN,681,1
8019,зажолобіє,зажолобіти,VERB,682,1
8020,з,з,PREP,682,1
8021,гусінню,гусінь,NOUN,682,1
8022,і,і,CONJ,682,1
8023,жди-пожди,ждати-пождати,VERB,682,1
8024,прийдешніх,прийдешній,ADJF,682,1
8025,медоносів,медонос,NOUN,682,1
8026,так,так,PRCL,683,1
8027,по,по,PREP,683,1
8028,стерні,стерня,NOUN,683,1
8029,збирають,збирати,VERB,683,1
8030,пізній,пізній,ADJF,683,1
8031,даток,даток,NOUN,683,1
8032,так,так,PRCL,683,1
8033,вибілене,вибілений,ADJF,683,1
8034,полотно,полотно,NOUN,683,1
8035,в,в,PREP,683,1
8036,сувій,сувій,NOUN,683,1
8037,так,так,PRCL,683,1
8038,юна,юний,ADJF,683,1
8039,породілля,породілля,NOUN,683,1
8040,стане,стати,VERB,683,1
8041,матір'ю,мати,NOUN,683,1
8042,в,в,PREP,683,1
8043,своєму,свій,NPRO,683,1
8044,щасті,щастя,NOUN,683,1
8045,і,і,CONJ,683,1
8046,в,в,PREP,683,1
8047,ганьбі,ганьба,NOUN,683,1
8048,своїй,свій,NPRO,683,1
8049,схилились,схилитися,VERB,684,1
8050,осокори,осокір,NOUN,684,1
8051,до,до,PREP,684,1
8052,води,вода,NOUN,684,1
8053,на,на,PREP,684,1
8054,шум,шум,NOUN,684,1
8055,єдиний,єдиний,ADJF,684,1
8056,в,в,PREP,684,1
8057,лісі,ліс,NOUN,684,1
8058,яр,яр,NOUN,685,1
8059,вирує,вирувати,VERB,685,1
8060,а,а,CONJ,685,1
8061,осінь,осінь,NOUN,685,1
8062,день,день,NOUN,685,1
8063,як,як,CONJ,685,1
8064,повечір'я,повечір'я,NOUN,685,1
8065,чує,чути,VERB,685,1
8066,кружляє,кружляти,VERB,686,1
8067,лист,лист,NOUN,686,1
8068,в,в,PREP,686,1
8069,передчутті,передчуття,NOUN,686,1
8070,біди,біда,NOUN,686,1
8071,жовтий,жовтий,ADJF,687,1
8072,місяць,місяць,NOUN,687,1
8073,а,а,CONJ,687,1
8074,ще,ще,ADVB,687,1
8075,вище,вище,ADVB,687,1
8076,крик,крик,NOUN,687,1
8077,твій,твій,NPRO,687,1
8078,а,а,CONJ,687,1
8079,ще,ще,ADVB,687,1
8080,вище,вище,ADVB,687,1
8081,той,той,NPRO,687,1
8082,хто,хто,NPRO,687,1
8083,крізь,крізь,PREP,687,1
8084,зорі,зоря,NOUN,687,1
8085,всі,весь,NPRO,687,1
8086,твої,твій,NPRO,687,1
8087,молитви,молитва,NOUN,687,1
8088,пересіяв,пересіяти,VERB,687,1
8089,мов,мов,CONJ,687,1
8090,на,на,PREP,687,1
8091,решето,решето,NOUN,687,1
8092,він,він,NPRO,687,1
8093,німуючи,німуючи,GRND,687,1
8094,відкрився,відкритися,VERB,687,1
8095,в,в,PREP,687,1
8096,тверді,твердий,ADJF,687,1
8097,ніжністю,ніжність,NOUN,687,1
8098,спотворив,спотворити,VERB,687,1
8099,і,і,CONJ,687,1
8100,закляв,заклясти,VERB,687,1
8101,і,і,CONJ,687,1
8102,тобі,ти,NPRO,687,1
8103,потворі,потвора,NOUN,687,1
8104,спересердя,спересердя,ADVB,687,1
8105,добру,добрий,ADJF,687,1
8106,мову,мова,NOUN,687,1
8107,й,й,CONJ,687,1
8108,розум,розум,NOUN,687,1
8109,одібрав,одібрати,VERB,687,1
8110,а,а,CONJ,688,1
8111,підвівши,підвівши,GRND,688,1
8112,добрі,добра,NOUN,688,1
8113,дві,два,NUMR,688,1
8114,долоні,долоня,NOUN,688,1
8115,а,а,CONJ,688,1
8116,зітерши,зітерши,GRND,688,1
8117,подуми,подум,NOUN,688,1
8118,з,з,PREP,688,1
8119,лиця,лице,NOUN,688,1
8120,він,він,NPRO,688,1
8121,промовив,промовити,VERB,688,1
8122,радісні,радісний,ADJF,688,1
8123,комоні,комона,NOUN,688,1
8124,випущені,випущений,ADJF,688,1
8125,з,з,PREP,688,1
8126,стаєнь,стайня,NOUN,688,1
8127,правітця,правітець,NOUN,688,1
8128,радісну,радісний,ADJF,688,1
8129,стежу,стежити,VERB,688,1
8130,вам,ви,NPRO,688,1
8131,прокопитять,прокопитити,VERB,688,1
8132,і,і,CONJ,688,1
8133,заграє,заграти,VERB,688,1
8134,обраділий,обраділий,ADJF,688,1
8135,степ,степ,NOUN,688,1
8136,а,а,CONJ,689,1
8137,світання,світання,NOUN,689,1
8138,золоте,золотий,ADJF,689,1
8139,обіддя,обіддя,NOUN,689,1
8140,котиться,котитися,VERB,689,1
8141,округле,округлий,ADJF,689,1
8142,і,і,CONJ,689,1
8143,пусте,пустий,ADJF,689,1
8144,увечері,увечері,ADVB,690,1
8145,везли,везти,VERB,690,1
8146,віолончель,віолончель,NOUN,690,1
8147,немов,немов,CONJ,690,1
8148,джмеля,джміль,NOUN,690,1
8149,дрімотного,дрімотний,ADJF,690,1
8150,й,й,CONJ,690,1
8151,німого,німий,ADJF,690,1
8152,як,як,CONJ,690,1
8153,запліталась,заплітатися,VERB,690,1
8154,порохом,порох,NOUN,690,1
8155,дорога,дорога,NOUN,690,1
8156,лягаючи,лягаючи,GRND,690,1
8157,трубою,труба,NOUN,690,1
8158,на,на,PREP,690,1
8159,плече,плече,NOUN,690,1
8160,як,як,CONJ,691,1
8161,бубон,бубон,NOUN,691,1
8162,бився,битися,VERB,691,1
8163,волохатий,волохатий,ADJF,691,1
8164,жаль,жаль,NOUN,691,1
8165,на,на,PREP,691,1
8166,поворотах,поворот,NOUN,691,1
8167,автострада,автострада,NOUN,691,1
8168,тихла,тихнути,VERB,691,1
8169,і,і,CONJ,691,1
8170,ластівок,ластівка,NOUN,691,1
8171,ласкаве,ласкавий,ADJF,691,1
8172,чорне,чорний,ADJF,691,1
8173,пікколо,пікколо,NOUN,691,1
8174,ліпилось,ліпитися,VERB,691,1
8175,як,як,CONJ,691,1
8176,гніздо,гніздо,NOUN,691,1
8177,до,до,PREP,691,1
8178,етажа,етаж,NOUN,691,1
8179,безлистих,безлистий,ADJF,691,1
8180,посвистів,посвист,NOUN,691,1
8181,осінніх,осінній,ADJF,691,1
8182,крон,крона,NOUN,691,1
8183,плането,планета,NOUN,691,1
8184,душ,душа,NOUN,691,1
8185,ти,ти,NPRO,691,1
8186,вигорілий,вигорілий,ADJF,691,1
8187,кратер,кратер,NOUN,691,1
8188,рвав,рвати,VERB,691,1
8189,вітер,вітер,NOUN,691,1
8190,на,на,PREP,691,1
8191,шматки,шматок,NOUN,691,1
8192,далекий,далекий,ADJF,691,1
8193,трактор,трактор,NOUN,691,1
8194,і,і,CONJ,691,1
8195,поніч,поніч,NOUN,691,1
8196,рвав,рвати,VERB,691,1
8197,мов,мов,CONJ,691,1
8198,стінки,стінка,NOUN,691,1
8199,хорих,хорий,VERB,691,1
8200,бронх,бронх,NOUN,691,1
8201,шуміли,шуміти,VERB,692,1
8202,шини,шина,NOUN,692,1
8203,шастали,шастати,VERB,692,1
8204,колеса,колесо,NOUN,692,1
8205,і,і,CONJ,692,1
8206,пересохлий,пересохлий,ADJF,692,1
8207,сипався,сипатися,VERB,692,1
8208,пісок,пісок,NOUN,692,1
8209,у,у,PREP,692,1
8210,кузов,кузов,NOUN,692,1
8211,угорі,угорі,ADVB,693,1
8212,літак,літак,NOUN,693,1
8213,прокреслювався,прокреслюватися,VERB,693,1
8214,мов,мов,CONJ,693,1
8215,у,у,PREP,693,1
8216,відьомське,відьомський,ADJF,693,1
8217,зловлений,зловлений,ADJF,693,1
8218,ласо,ласо,ADVB,693,1
8219,робив,робити,VERB,693,1
8220,віраж,віраж,NOUN,693,1
8221,управо,управо,ADVB,693,1
8222,аж,аж,PRCL,693,1
8223,до,до,PREP,693,1
8224,місяця,місяць,NOUN,693,1
8225,і,і,CONJ,693,1
8226,крихкотіли,крихкотіти,VERB,693,1
8227,зорі,зоря,NOUN,693,1
8228,на,на,PREP,693,1
8229,льоду,лід,NOUN,693,1
8230,нічного,нічний,ADJF,693,1
8231,безгоміння,безгоміння,NOUN,693,1
8232,раптом,раптом,ADVB,694,1
8233,виткався,виткатися,VERB,694,1
8234,ставок,ставок,NOUN,694,1
8235,під,під,PREP,694,1
8236,фарами,фара,NOUN,694,1
8237,болотний,болотний,ADJF,695,1
8238,дух,дух,NOUN,695,1
8239,убгався,убгатися,VERB,695,1
8240,в,в,PREP,695,1
8241,плеса,плесо,NOUN,695,1
8242,кумканням,кумкання,NOUN,695,1
8243,застелені,застелений,ADJF,695,1
8244,шофер,шофер,NOUN,696,1
8245,почувши,почувши,GRND,696,1
8246,жаб'ячий,жаб'ячий,ADJF,696,1
8247,оркестр,оркестр,NOUN,696,1
8248,на,на,PREP,696,1
8249,гальма,гальмо,NOUN,696,1
8250,тиснув,тиснути,VERB,696,1
8251,од,од,PREP,696,1
8252,шляху,шлях,NOUN,696,1
8253,за,за,PREP,696,1
8254,метр,метр,NOUN,696,1
8255,ставок,ставок,NOUN,696,1
8256,доходив,доходити,VERB,696,1
8257,форм,форма,NOUN,696,1
8258,віолончельних,віолончельний,ADJF,696,1
8259,а,а,CONJ,697,1
8260,в,в,PREP,697,1
8261,кузові,кузов,NOUN,697,1
8262,її,вона,NPRO,697,1
8263,німий,німий,ADJF,697,1
8264,округ,округа,NOUN,697,1
8265,гамує,гамувати,VERB,697,1
8266,хрипи,хрип,NOUN,697,1
8267,хорого,хорий,VERB,697,1
8268,музики,музика,NOUN,697,1
8269,пливуть,пливти,VERB,698,1
8270,над,над,PREP,698,1
8271,ставом,став,NOUN,698,1
8272,перехлипи,перехлип,NOUN,698,1
8273,тихі,тихий,ADJF,698,1
8274,і,і,CONJ,698,1
8275,дикі,дикий,ADJF,698,1
8276,перехлюпи,перехлюп,NOUN,698,1
8277,темних,темний,ADJF,698,1
8278,рук,рука,NOUN,698,1
8279,із,із,PREP,699,1
8280,циклу,цикл,NOUN,699,1
8281,забуттям,забуття,NOUN,699,1
8282,на,на,PREP,700,1
8283,роботі,робота,NOUN,700,1
8284,дружина,дружина,NOUN,700,1
8285,у,у,PREP,701,1
8286,яслах,ясла,NOUN,701,1
8287,син,син,NOUN,701,1
8288,тиша,тиша,NOUN,702,1
8289,розкошуй,розкошувати,VERB,703,1
8290,поки,поки,CONJ,704,1
8291,години,година,NOUN,704,1
8292,пік,пік,NOUN,704,1
8293,сиди,сидіти,VERB,704,1
8294,втішайся,втішатися,VERB,705,1
8295,постав,поставити,VERB,706,1
8296,розкладачку,розкладачка,NOUN,706,1
8297,під,під,PREP,706,1
8298,соснами,сосна,NOUN,706,1
8299,ляж,лягти,VERB,706,1
8300,горілиць,горілиць,ADVB,706,1
8301,і,і,CONJ,706,1
8302,задивляйся,задивлятися,VERB,706,1
8303,в,в,PREP,706,1
8304,небо,небо,NOUN,706,1
8305,як,як,CONJ,707,1
8306,ти,ти,NPRO,707,1
8307,довго,довго,ADVB,707,1
8308,випростуєшся,випростуватися,VERB,707,1
8309,з,з,PREP,707,1
8310,землі,земля,NOUN,707,1
8311,білий,білий,ADJF,707,1
8312,світе,світ,NOUN,707,1
8313,десятлітнє,десятлітній,ADJF,707,1
8314,терпіння,терпіння,NOUN,707,1
8315,вмирання,вмирання,NOUN,707,1
8316,сон,сон,NOUN,708,1
8317,визволення,визволення,NOUN,708,1
8318,визволення,визволення,NOUN,709,1
8319,для,для,PREP,709,1
8320,сну,сон,NOUN,709,1
8321,порожнеча,порожнеча,NOUN,710,1
8322,щастя,щастя,NOUN,710,1
8323,дякую,дякувати,VERB,711,1
8324,господи,господь,NOUN,711,1
8325,о,о,INTJ,711,1
8326,тим,той,NPRO,711,1
8327,і,і,CONJ,711,1
8328,дорога,дорогий,ADJF,711,1
8329,мені,я,NPRO,711,1
8330,перегортаю,перегортати,VERB,711,1
8331,сторінки,сторінка,NOUN,711,1
8332,книжок,книжка,NOUN,711,1
8333,іду,іти,VERB,711,1
8334,в,в,PREP,711,1
8335,крамницю,крамниця,NOUN,711,1
8336,слухаю,слухати,VERB,711,1
8337,бортнянського,бортнянський,NOUN,711,1
8338,про,про,PREP,711,1
8339,тебе,ти,NPRO,711,1
8340,дума,думати,VERB,711,1
8341,все,весь,NPRO,712,1
8342,ось,ось,PRCL,713,1
8343,річище,річище,NOUN,713,1
8344,заглиблюйся,заглиблюватися,VERB,713,1
8345,помалу,помалу,ADVB,714,1
8346,випростуй,випростувати,VERB,714,1
8347,плечі,плече,NOUN,714,1
8348,межи,межи,PREP,715,1
8349,берегами,берег,NOUN,715,1
8350,задосить,задосить,ADVB,715,1
8351,світу,світ,NOUN,715,1
8352,але,але,CONJ,716,1
8353,перспектива,перспектива,NOUN,716,1
8354,уже,уже,ADVB,716,1
8355,затвердла,затвердлий,ADJF,716,1
8356,сонце,сонце,NOUN,717,1
8357,йде,йти,VERB,717,1
8358,за,за,PREP,717,1
8359,ліс,ліс,NOUN,717,1
8360,віддати,віддати,VERB,718,1
8361,іншому,інший,NPRO,718,1
8362,свою,свій,NPRO,718,1
8363,любов,любов,NOUN,718,1
8364,то,то,PRCL,718,1
8365,справжній,справжній,ADJF,718,1
8366,егоїзм,егоїзм,NOUN,718,1
8367,то,то,PRCL,719,1
8368,вже,вже,ADVB,719,1
8369,наполовину,наполовину,ADVB,719,1
8370,бути,бути,VERB,719,1
8371,мертвим,мертвий,ADJF,719,1
8372,егоїстична,егоїстичний,ADJF,720,1
8373,смерть,смерть,NOUN,720,1
8374,перегортаю,перегортати,VERB,721,1
8375,сторінки,сторінка,NOUN,721,1
8376,книжок,книжка,NOUN,721,1
8377,о,о,INTJ,722,1
8378,тим,той,NPRO,722,1
8379,і,і,CONJ,722,1
8380,дорога,дорогий,ADJF,722,1
8381,вчися,вчитися,VERB,722,1
8382,чекати,чекати,VERB,722,1
8383,друже,друг,NOUN,722,1
8384,вчися,вчитися,VERB,722,1
8385,чекати,чекати,VERB,722,1
8386,ластівки,ластівка,NOUN,723,1
8387,на,на,PREP,723,1
8388,електричних,електричний,ADJF,723,1
8389,дротах,дріт,NOUN,723,1
8390,почорнілі,почорнілий,ADJF,723,1
8391,од,од,PREP,723,1
8392,сині,синій,VERB,723,1
8393,неба,небо,NOUN,723,1
8394,ще,ще,ADVB,723,1
8395,наслухають,наслухати,VERB,723,1
8396,стумні,стумний,VERB,723,1
8397,струми,струма,NOUN,723,1
8398,землі,земля,NOUN,723,1
8399,ще,ще,ADVB,724,1
8400,підсліпі,підсліпий,ADJF,724,1
8401,вікна,вікно,NOUN,724,1
8402,за,за,PREP,724,1
8403,тисячі,тисяча,NOUN,724,1
8404,проминулих,проминулий,ADJF,724,1
8405,літ,літ,NOUN,724,1
8406,не,не,PRCL,724,1
8407,витворили,витворити,VERB,724,1
8408,своєї,свій,NPRO,724,1
8409,духовності,духовність,NOUN,724,1
8410,ще,ще,ADVB,725,1
8411,людська,людський,ADJF,725,1
8412,душа,душа,NOUN,725,1
8413,дрижить,дрижати,VERB,725,1
8414,як,як,CONJ,725,1
8415,море,море,NOUN,725,1
8416,в,в,PREP,725,1
8417,незручній,незручний,ADJF,725,1
8418,западині,западина,NOUN,725,1
8419,екзистенції,екзистенція,NOUN,725,1
8420,ще,ще,ADVB,726,1
8421,потерпає,потерпати,VERB,726,1
8422,вівериця,вівериця,NOUN,726,1
8423,битий,битий,ADJF,726,1
8424,горіх,горіх,NOUN,726,1
8425,брати,брат,NOUN,726,1
8426,з,з,PREP,726,1
8427,твоєї,твій,NPRO,726,1
8428,руки,рука,NOUN,726,1
8429,зарана,зарана,ADVB,727,1
8430,друже,друг,NOUN,727,1
8431,власним,власний,ADJF,727,1
8432,піддатись,піддатися,VERB,727,1
8433,пристрастям,пристрасть,NOUN,727,1
8434,тільки,тільки,PRCL,728,1
8435,так,так,PRCL,728,1
8436,вияви,виявити,VERB,728,1
8437,самострати,самострата,NOUN,728,1
8438,кам'яній,кам'яний,ADJF,729,1
8439,кам'яній,кам'яний,ADJF,730,1
8440,кам'яній,кам'яний,ADJF,731,1
8441,тільки,тільки,PRCL,732,1
8442,твердь,твердити,VERB,732,1
8443,знає,знати,VERB,732,1
8444,самозбереження,самозбереження,NOUN,732,1
8445,учора,учора,ADVB,733,1
8446,як,як,CONJ,733,1
8447,між,між,PREP,733,1
8448,сосон,сосна,NOUN,733,1
8449,догоряв,догоряти,VERB,733,1
8450,мій,мій,NPRO,733,1
8451,день,день,NOUN,733,1
8452,домашніх,домашній,ADJF,733,1
8453,клопотів,клопіт,NOUN,733,1
8454,я,я,NPRO,733,1
8455,думав,думати,VERB,733,1
8456,життя,життя,NOUN,733,1
8457,занадто,занадто,ADVB,733,1
8458,довге,довгий,ADJF,733,1
8459,задля,задля,PREP,733,1
8460,нас,ми,NPRO,733,1
8461,червоні,червоний,ADJF,734,1
8462,коні,кінь,NOUN,734,1
8463,пристрасті,пристрасть,NOUN,734,1
8464,давно,давно,ADVB,734,1
8465,відцокотіли,відцокотіти,VERB,734,1
8466,брест-литовським,брест-литовський,ADJF,734,1
8467,трактом,тракт,NOUN,734,1
8468,ось,ось,PRCL,735,1
8469,вийди,вийти,VERB,735,1
8470,в,в,PREP,735,1
8471,ніч,ніч,NOUN,735,1
8472,ніде,ніде,ADVB,735,1
8473,тобі,ти,NPRO,735,1
8474,нікого,ніхто,NPRO,735,1
8475,лише,лише,PRCL,735,1
8476,й,й,CONJ,735,1
8477,живого,живий,ADJF,735,1
8478,шлюбна,шлюбний,ADJF,735,1
8479,служба,служба,NOUN,735,1
8480,псів,пес,NOUN,735,1
8481,вже,вже,ADVB,736,1
8482,сни,сон,NOUN,736,1
8483,мої,мій,NPRO,736,1
8484,заблукані,заблуканий,ADJF,736,1
8485,телята,теля,NOUN,736,1
8486,не,не,PRCL,736,1
8487,знають,знати,VERB,736,1
8488,за,за,PREP,736,1
8489,собою,себе,NPRO,736,1
8490,чабана,чабан,NOUN,736,1
8491,обпалених,обпалений,ADJF,736,1
8492,бажань,бажання,NOUN,736,1
8493,зчорніле,зчорнілий,ADJF,736,1
8494,поле,поле,NOUN,736,1
8495,безмірне,безмірний,ADJF,736,1
8496,як,як,CONJ,736,1
8497,голодний,голодний,ADJF,736,1
8498,спокій,спокій,NOUN,736,1
8499,мій,мій,NPRO,736,1
8500,лише,лише,PRCL,737,1
8501,кипить,кипіти,VERB,737,1
8502,у,у,PREP,737,1
8503,ключ,ключ,NOUN,737,1
8504,пораннє,поранній,ADJF,737,1
8505,небо,небо,NOUN,737,1
8506,усипане,усипаний,ADJF,737,1
8507,пітьмою,пітьма,NOUN,737,1
8508,гайвороння,гайвороння,NOUN,737,1
8509,і,і,CONJ,737,1
8510,крику,крик,NOUN,737,1
8511,пересохлі,пересохлий,ADJF,737,1
8512,фіолети,фіолет,NOUN,737,1
8513,нагадують,нагадувати,VERB,737,1
8514,про,про,PREP,737,1
8515,тисячі,тисяча,NOUN,737,1
8516,смертей,смерть,NOUN,737,1
8517,вже,вже,ADVB,738,1
8518,тлін,тлін,NOUN,738,1
8519,протяв,протяти,VERB,738,1
8520,мою,мій,NPRO,738,1
8521,охлялу,охлялий,ADJF,738,1
8522,душу,душа,NOUN,738,1
8523,не,не,PRCL,738,1
8524,висвітлену,висвітлений,ADJF,738,1
8525,спалахами,спалах,NOUN,738,1
8526,років,рік,NOUN,738,1
8527,а,а,CONJ,738,1
8528,сто,сто,NUMR,738,1
8529,ще,ще,ADVB,738,1
8530,ненароджених,ненароджений,ADJF,738,1
8531,нащадків,нащадок,NOUN,738,1
8532,мені,я,NPRO,738,1
8533,й,й,CONJ,738,1
8534,дихнути,дихнути,VERB,738,1
8535,вільно,вільно,ADVB,738,1
8536,не,не,PRCL,738,1
8537,дають,давати,VERB,738,1
8538,відшумувало,відшумувати,VERB,739,1
8539,вічне,вічний,ADJF,739,1
8540,верховіття,верховіття,NOUN,739,1
8541,де,де,CONJ,739,1
8542,прозелень,прозелень,NOUN,739,1
8543,наївна,наївний,ADJF,739,1
8544,де,де,CONJ,739,1
8545,суцвіття,суцвіття,NOUN,739,1
8546,довірливо-немудре,довірливо-немудрий,ADJF,739,1
8547,все,весь,NPRO,740,1
8548,задоста,задоста,ADVB,741,1
8549,тепер,тепер,ADVB,742,1
8550,сердешний,сердешний,ADJF,742,1
8551,догоряй,догоряти,VERB,742,1
8552,по,по,PREP,742,1
8553,пнях,пень,NOUN,742,1
8554,добутися,добутися,VERB,743,1
8555,б,б,PRCL,743,1
8556,до,до,PREP,743,1
8557,п'ятниці,п'ятниця,NOUN,743,1
8558,на,на,PREP,743,1
8559,тиждень,тиждень,NOUN,743,1
8560,бодай,бодай,PRCL,743,1
8561,хоч,хоч,PRCL,743,1
8562,раз,раз,NOUN,743,1
8563,пірнути,пірнути,VERB,743,1
8564,в,в,PREP,743,1
8565,самоти,самота,NOUN,743,1
8566,невистояний,невистояний,ADJF,743,1
8567,алкоголь,алкоголь,NOUN,743,1
8568,спинитись,спинитися,VERB,744,1
8569,обличчям,обличчя,NOUN,744,1
8570,до,до,PREP,744,1
8571,пітьми,пітьма,NOUN,744,1
8572,хай,хай,PRCL,745,1
8573,буде,бути,VERB,745,1
8574,сніг,сніг,NOUN,745,1
8575,і,і,CONJ,745,1
8576,хай,хай,PRCL,745,1
8577,на,на,PREP,745,1
8578,лиця,лице,NOUN,745,1
8579,падає,падати,VERB,745,1
8580,схололі,схололий,ADJF,745,1
8581,ти,ти,NPRO,746,1
8582,тут,тут,ADVB,746,1
8583,ти,ти,NPRO,747,1
8584,тільки,тільки,PRCL,747,1
8585,тут,тут,ADVB,747,1
8586,ти,ти,NPRO,748,1
8587,тут,тут,ADVB,748,1
8588,ти,ти,NPRO,749,1
8589,тут,тут,ADVB,749,1
8590,на,на,PREP,749,1
8591,цілий,цілий,ADJF,749,1
8592,світ,світ,NOUN,749,1
8593,і,і,CONJ,749,1
8594,поєдинчим,поєдинчий,ADJF,749,1
8595,болем,біль,NOUN,749,1
8596,обперся,обпертися,VERB,749,1
8597,об,об,PREP,749,1
8598,натужні,натужний,ADJF,749,1
8599,крони,крона,NOUN,749,1
8600,сосон,сосна,NOUN,749,1
8601,а,а,CONJ,750,1
8602,стогін,стогін,NOUN,750,1
8603,їхній,їхній,NPRO,750,1
8604,вічністю,вічність,NOUN,750,1
8605,пропахлий,пропахлий,ADJF,750,1
8606,вивищує,вивищувати,VERB,750,1
8607,покари,покара,NOUN,750,1
8608,до,до,PREP,750,1
8609,покор,покора,NOUN,750,1
8610,мені,я,NPRO,751,1
8611,здалося,здатися,VERB,751,1
8612,я,я,NPRO,751,1
8613,живу,живий,ADJF,751,1
8614,завжди,завжди,ADVB,751,1
8615,неначе,неначе,CONJ,752,1
8616,в,в,PREP,752,1
8617,сні,сон,NOUN,752,1
8618,було,бути,VERB,752,1
8619,моє,мій,NPRO,752,1
8620,дитинство,дитинство,NOUN,752,1
8621,неначе,неначе,CONJ,753,1
8622,в,в,PREP,753,1
8623,казці,казка,NOUN,753,1
8624,я,я,NPRO,753,1
8625,пройшов,пройти,VERB,753,1
8626,цей,цей,NPRO,753,1
8627,вік,вік,NOUN,753,1
8628,і,і,CONJ,753,1
8629,мій,мій,NPRO,753,1
8630,вінок,вінок,NOUN,753,1
8631,де,де,CONJ,753,1
8632,квітло,квітнути,VERB,753,1
8633,двадцять,двадцять,NUMR,753,1
8634,весен,весна,NOUN,753,1
8635,уже,уже,ADVB,753,1
8636,пожовк,пожовкнути,VERB,753,1
8637,осипався,осипатися,VERB,753,1
8638,опав,опасти,VERB,753,1
8639,прозора,прозорий,ADJF,754,1
8640,незглибимість,незглибимість,NOUN,754,1
8641,пойняла,пойняти,VERB,754,1
8642,оплівши,оплівши,GRND,754,1
8643,плеском,плеск,NOUN,754,1
8644,лоскотним,лоскотний,ADJF,754,1
8645,проміння,проміння,NOUN,754,1
8646,дитинне,дитинний,ADJF,754,1
8647,серце,серце,NOUN,754,1
8648,і,і,CONJ,755,1
8649,забутим,забутий,ADJF,755,1
8650,ранком,ранок,NOUN,755,1
8651,човном,човен,NOUN,755,1
8652,безвесельним,безвесельний,ADJF,755,1
8653,замрівся,замрітися,VERB,755,1
8654,світ,світ,NOUN,755,1
8655,вода,вода,NOUN,756,1
8656,застигла,застиглий,ADJF,756,1
8657,сонце,сонце,NOUN,757,1
8658,відтремтіло,відтремтіти,VERB,757,1
8659,дитинство,дитинство,NOUN,758,1
8660,загубилось,загубитися,VERB,758,1
8661,серед,серед,PREP,758,1
8662,дня,день,NOUN,758,1
8663,той,той,NPRO,759,1
8664,день,день,NOUN,759,1
8665,марудний,марудний,ADJF,759,1
8666,день,день,NOUN,759,1
8667,забатожіли,забатожіти,VERB,759,1
8668,завирували,завирувати,VERB,759,1
8669,пролились,пролитися,VERB,759,1
8670,шляхи,шлях,NOUN,759,1
8671,і,і,CONJ,759,1
8672,рідна,рідний,ADJF,759,1
8673,хата,хата,NOUN,759,1
8674,попливла,попливти,VERB,759,1
8675,за,за,PREP,759,1
8676,плотом,пліт,NOUN,759,1
8677,і,і,CONJ,759,1
8678,попливла,попливти,VERB,759,1
8679,із,із,PREP,759,1
8680,горла,горло,NOUN,759,1
8681,гіркота,гіркота,NOUN,759,1
8682,весна,весна,NOUN,760,1
8683,весна,весна,NOUN,760,1
8684,від,від,PREP,760,1
8685,поночі,поночі,ADVB,760,1
8686,до,до,PREP,760,1
8687,рання,ранній,ADJF,760,1
8688,весна,весна,NOUN,761,1
8689,в,в,PREP,761,1
8690,вікно,вікно,NOUN,761,1
8691,на,на,PREP,761,1
8692,дах,дах,NOUN,761,1
8693,на,на,PREP,761,1
8694,капелюх,капелюх,NOUN,761,1
8695,весна,весна,NOUN,761,1
8696,в,в,PREP,761,1
8697,колючі,колючий,ADJF,761,1
8698,воронові,вороновий,NOUN,761,1
8699,гнізда,гніздо,NOUN,761,1
8700,весна,весна,NOUN,761,1
8701,на,на,PREP,761,1
8702,кригу,крига,NOUN,761,1
8703,і,і,CONJ,761,1
8704,від,від,PREP,761,1
8705,берегів,берег,NOUN,761,1
8706,на,на,PREP,761,1
8707,течію,течія,NOUN,761,1
8708,на,на,PREP,761,1
8709,вир,вир,NOUN,761,1
8710,на,на,PREP,761,1
8711,чорториї,чорторий,NOUN,761,1
8712,весна,весна,NOUN,761,1
8713,правує,правувати,VERB,761,1
8714,серцем,серце,NOUN,761,1
8715,як,як,CONJ,761,1
8716,веслом,весло,NOUN,761,1
8717,весна,весна,NOUN,761,1
